instruction,input,output
"The ACSC ISM Topic ""Network environment"" includes which controls?",,"ISM-1270, ISM-1271, ISM-1272"
"The ACSC ISM Topic ""Network management traffic"" includes which controls?",,ISM-1006
"The ACSC ISM Topic ""Network segmentation and segregation"" includes which controls?",,"ISM-1181, ISM-1577"
"The ACSC ISM Topic ""Non-volatile electrically erasable programmable read-only memory media sanitisation"" includes which controls?",,ISM-0836
"The ACSC ISM Topic ""Non-volatile erasable programmable read-only memory media sanitisation"" includes which controls?",,ISM-0357
"The ACSC ISM Topic ""Non-volatile flash memory media sanitisation"" includes which controls?",,ISM-0359
"The ACSC ISM Topic ""Non-volatile magnetic media sanitisation"" includes which controls?",,"ISM-0354, ISM-1065, ISM-1067"
"The ACSC ISM Topic ""Notifications of undeliverable emails"" includes which controls?",,ISM-1024
"The ACSC ISM Topic ""Observing fax machine and multifunction device use"" includes which controls?",,ISM-1036
"The ACSC ISM Topic ""Off-hook audio protection"" includes which controls?",,"ISM-0236, ISM-0931"
"The ACSC ISM Topic ""Off-site maintenance and repairs"" includes which controls?",,ISM-0310
"The ACSC ISM Topic ""On-site maintenance and repairs"" includes which controls?",,"ISM-0305, ISM-0307, ISM-0306"
"The ACSC ISM Topic ""Open Web Application Security Projects"" includes which controls?",,"ISM-0971, ISM-1849, ISM-1850"
"The ACSC ISM Topic ""Open relay email servers"" includes which controls?",,ISM-0567
"The ACSC ISM Topic ""Operating system event logging"" includes which controls?",,"ISM-0582, ISM-1747"
"The ACSC ISM Topic ""Operating system releases and versions"" includes which controls?",,"ISM-1407, ISM-1408"
"The ACSC ISM Topic ""Operating system selection"" includes which controls?",,ISM-1743
"The ACSC ISM Topic ""Organisation-owned mobile devices"" includes which controls?",,ISM-1482
"The ACSC ISM Topic ""Outsourced cloud services"" includes which controls?",,"ISM-1637, ISM-1638"
"The ACSC ISM Topic ""Outsourcing media destruction"" includes which controls?",,"ISM-0839, ISM-0840"
"The ACSC ISM Topic ""Overseeing cyber security awareness raising"" includes which controls?",,ISM-0735
"The ACSC ISM Topic ""Overseeing cyber security personnel"" includes which controls?",,ISM-0717
"The ACSC ISM Topic ""Overseeing incident response activities"" includes which controls?",,"ISM-0733, ISM-1618"
"The ACSC ISM Topic ""Overseeing the cyber security program"" includes which controls?",,"ISM-1478, ISM-1617, ISM-0724"
"The ACSC ISM Topic ""Paging, message services and messaging apps"" includes which controls?",,ISM-0240
"The ACSC ISM Topic ""Patch management processes and procedures"" includes which controls?",,"ISM-1143, ISM-0298"
"The ACSC ISM Topic ""Perfect Forward Secrecy"" includes which controls?",,ISM-1000
"The ACSC ISM Topic ""Performing and retaining backups"" includes which controls?",,"ISM-1511, ISM-1810, ISM-1811"
"The ACSC ISM Topic ""Performing content filtering"" includes which controls?",,"ISM-0659, ISM-0651, ISM-0652"
"The ACSC ISM Topic ""Personnel awareness"" includes which controls?",,"ISM-0229, ISM-0230, ISM-0231, ISM-1083"
"The ACSC ISM Topic ""Physical access to network devices in public areas"" includes which controls?",,ISM-1296
"The ACSC ISM Topic ""Physical access to servers, network devices and cryptographic equipment"" includes which controls?",,"ISM-1053, ISM-1530, ISM-0813, ISM-1074"
"The ACSC ISM Topic ""Physical access to systems"" includes which controls?",,ISM-0810
"The ACSC ISM Topic ""Plan of action and milestones"" includes which controls?",,ISM-1564
"The ACSC ISM Topic ""Posting personal information to online services"" includes which controls?",,ISM-0821
"The ACSC ISM Topic ""Posting work information to online services"" includes which controls?",,"ISM-0820, ISM-1146"
"The ACSC ISM Topic ""PowerShell"" includes which controls?",,"ISM-1621, ISM-1622, ISM-1623, ISM-1624, ISM-1664, ISM-1665"
"The ACSC ISM Topic ""Preparing for service continuity"" includes which controls?",,ISM-1518
"The ACSC ISM Topic ""Preventing observation by unauthorised people"" includes which controls?",,ISM-0164
"The ACSC ISM Topic ""Privately-owned mobile devices"" includes which controls?",,"ISM-1297, ISM-1400"
"The ACSC ISM Topic ""Privileged access to systems"" includes which controls?",,"ISM-1507, ISM-1733, ISM-1508, ISM-1175, ISM-1653, ISM-1649, ISM-0445, ISM-1263, ISM-1509, ISM-1651, ISM-1650, ISM-1652"
"The ACSC ISM Topic ""Protecting conversations"" includes which controls?",,ISM-0232
"The ACSC ISM Topic ""Protecting credentials"" includes which controls?",,"ISM-0418, ISM-1597, ISM-1402, ISM-1686, ISM-1749"
"The ACSC ISM Topic ""Protecting database contents"" includes which controls?",,"ISM-0393, ISM-1255, ISM-1268"
"The ACSC ISM Topic ""Protecting databases"" includes which controls?",,ISM-1256
"The ACSC ISM Topic ""Protecting management frames on wireless networks"" includes which controls?",,ISM-1335
"The ACSC ISM Topic ""Protecting systems and their resources"" includes which controls?",,"ISM-1633, ISM-1634, ISM-1635, ISM-1636, ISM-0027, ISM-1526"
"The ACSC ISM Topic ""Protecting video conferencing and Internet Protocol telephony traffic"" includes which controls?",,"ISM-0548, ISM-0547"
"The ACSC ISM Topic ""Protective Domain Name System Services"" includes which controls?",,ISM-1782
"The ACSC ISM Topic ""Protective marking tools"" includes which controls?",,"ISM-0271, ISM-0272, ISM-1089"
"The ACSC ISM Topic ""Protective markings for emails"" includes which controls?",,ISM-0270
"The ACSC ISM Topic ""Protocol selection"" includes which controls?",,ISM-0496
"The ACSC ISM Topic ""Providing cyber security awareness training"" includes which controls?",,"ISM-0252, ISM-1565"
"The ACSC ISM Topic ""Providing cyber security leadership and guidance"" includes which controls?",,ISM-0714
"The ACSC ISM Topic ""Pseudorandom function algorithms"" includes which controls?",,ISM-1772
"The ACSC ISM Topic ""Public wireless networks"" includes which controls?",,ISM-0536
"The ACSC ISM Topic ""Receiving and managing a dedicated cyber security budget"" includes which controls?",,ISM-0732
"The ACSC ISM Topic ""Receiving fax messages"" includes which controls?",,ISM-1075
"The ACSC ISM Topic ""Reclassifying media"" includes which controls?",,"ISM-0325, ISM-0330"
"The ACSC ISM Topic ""Recording authorisation for personnel to access systems"" includes which controls?",,ISM-0407
"The ACSC ISM Topic ""Regularly restarting network devices"" includes which controls?",,ISM-1801
"The ACSC ISM Topic ""Remote Authentication Dial-In User Service authentication"" includes which controls?",,ISM-1454
"The ACSC ISM Topic ""Removable media register"" includes which controls?",,ISM-1713
"The ACSC ISM Topic ""Removable media usage policy"" includes which controls?",,ISM-1359
"The ACSC ISM Topic ""Reporting cryptographic-related cyber security incidents"" includes which controls?",,"ISM-0142, ISM-1091"
"The ACSC ISM Topic ""Reporting cyber security incidents to the ACSC"" includes which controls?",,ISM-0140
"The ACSC ISM Topic ""Reporting cyber security incidents"" includes which controls?",,ISM-0123
"The ACSC ISM Topic ""Reporting on cyber security"" includes which controls?",,ISM-0718
"The ACSC ISM Topic ""Reporting suspicious contact via online services"" includes which controls?",,ISM-0817
"The ACSC ISM Topic ""Restricting privileges for server applications"" includes which controls?",,"ISM-1249, ISM-1250"
"The ACSC ISM Topic ""SSH-agent"" includes which controls?",,ISM-0489
"The ACSC ISM Topic ""Sanitising ICT equipment"" includes which controls?",,"ISM-0311, ISM-1742"
"The ACSC ISM Topic ""Sanitising fax machines"" includes which controls?",,"ISM-1225, ISM-1226"
"The ACSC ISM Topic ""Sanitising media before first use"" includes which controls?",,"ISM-1600, ISM-1642"
"The ACSC ISM Topic ""Sanitising network devices"" includes which controls?",,ISM-1223
"The ACSC ISM Topic ""Sanitising printers and multifunction devices"" includes which controls?",,"ISM-0317, ISM-1219, ISM-1220, ISM-1221, ISM-0318, ISM-1534"
"The ACSC ISM Topic ""Sanitising televisions and computer monitors"" includes which controls?",,"ISM-1076, ISM-1222"
"The ACSC ISM Topic ""Scanning for missing patches or updates"" includes which controls?",,"ISM-1807, ISM-1808, ISM-1698, ISM-1699, ISM-1700, ISM-1701, ISM-1702, ISM-1752, ISM-1703"
"The ACSC ISM Topic ""Secure software design and development"" includes which controls?",,"ISM-0401, ISM-1780, ISM-1238, ISM-1796, ISM-1797, ISM-1798"
"The ACSC ISM Topic ""Securing ICT equipment and media"" includes which controls?",,ISM-0161
"The ACSC ISM Topic ""Security assessment report"" includes which controls?",,ISM-1563
"The ACSC ISM Topic ""Security association lifetimes"" includes which controls?",,ISM-0498
"The ACSC ISM Topic ""Segregation of critical online services"" includes which controls?",,ISM-1436
"The ACSC ISM Topic ""Sender Policy Framework"" includes which controls?",,"ISM-0574, ISM-1183, ISM-1151"
"The ACSC ISM Topic ""Sending and receiving files via online services"" includes which controls?",,ISM-0824
"The ACSC ISM Topic ""Sending fax messages"" includes which controls?",,"ISM-1092, ISM-0241"
"The ACSC ISM Topic ""Separate privileged operating environments"" includes which controls?",,"ISM-1380, ISM-1687, ISM-1688, ISM-1689"
"The ACSC ISM Topic ""Separation of development, testing and production database servers"" includes which controls?",,ISM-1273
"The ACSC ISM Topic ""Separation of development, testing and production databases"" includes which controls?",,ISM-1274
"The ACSC ISM Topic ""Server application releases"" includes which controls?",,ISM-1483
"The ACSC ISM Topic ""Server application selection"" includes which controls?",,ISM-1826
"The ACSC ISM Topic ""Session and screen locking"" includes which controls?",,ISM-0428
"The ACSC ISM Topic ""Session termination"" includes which controls?",,ISM-0853
"The ACSC ISM Topic ""Setting credentials for local administrator accounts and service accounts"" includes which controls?",,"ISM-1685, ISM-1619, ISM-1795"
"The ACSC ISM Topic ""Setting credentials for user accounts"" includes which controls?",,"ISM-1593, ISM-1227, ISM-1594, ISM-1595, ISM-1596"
"The ACSC ISM Topic ""Single-factor authentication"" includes which controls?",,"ISM-0417, ISM-0421, ISM-1558"
"The ACSC ISM Topic ""Software bill of materials"" includes which controls?",,ISM-1730
"The ACSC ISM Topic ""Software firewall"" includes which controls?",,ISM-1416
"The ACSC ISM Topic ""Software register"" includes which controls?",,"ISM-1493, ISM-1643"
"The ACSC ISM Topic ""Sourcing applications, ICT equipment and services"" includes which controls?",,"ISM-1787, ISM-1788, ISM-1789"
"The ACSC ISM Topic ""Speakerphones"" includes which controls?",,ISM-0235
"The ACSC ISM Topic ""Standard Operating Environments"" includes which controls?",,"ISM-1406, ISM-1608, ISM-1588"
"The ACSC ISM Topic ""Static addressing"" includes which controls?",,ISM-1319
"The ACSC ISM Topic ""Storage encryption"" includes which controls?",,ISM-0869
"The ACSC ISM Topic ""Supervision of accountable material destruction"" includes which controls?",,"ISM-0372, ISM-0373"
"The ACSC ISM Topic ""Supervision of destruction"" includes which controls?",,"ISM-0370, ISM-0371"
"The ACSC ISM Topic ""Supplier relationship management"" includes which controls?",,"ISM-1785, ISM-1786"
"The ACSC ISM Topic ""Suspension of access to systems"" includes which controls?",,"ISM-0430, ISM-1591, ISM-1404, ISM-1648, ISM-1716, ISM-1647, ISM-1734"
"The ACSC ISM Topic ""System access requirements"" includes which controls?",,"ISM-0432, ISM-0434, ISM-0435"
"The ACSC ISM Topic ""System administration of gateways"" includes which controls?",,"ISM-1774, ISM-0629"
"The ACSC ISM Topic ""System administration processes and procedures"" includes which controls?",,"ISM-0042, ISM-1211"
"The ACSC ISM Topic ""System administrators for gateways"" includes which controls?",,"ISM-1520, ISM-0611, ISM-0616, ISM-0612"
"The ACSC ISM Topic ""System ownership and oversight"" includes which controls?",,"ISM-1071, ISM-1525"
"The ACSC ISM Topic ""System security plan"" includes which controls?",,ISM-0041
"The ACSC ISM Topic ""Telephone system usage policy"" includes which controls?",,ISM-1078
"The ACSC ISM Topic ""Temporary access to systems"" includes which controls?",,ISM-0441
"The ACSC ISM Topic ""Testing restoration of backups"" includes which controls?",,ISM-1515
"The ACSC ISM Topic ""Traffic separation"" includes which controls?",,"ISM-0549, ISM-0556"
"The ACSC ISM Topic ""Transport Layer Security filtering"" includes which controls?",,ISM-0263
"The ACSC ISM Topic ""Transporting cryptographic equipment"" includes which controls?",,ISM-0501
"The ACSC ISM Topic ""Trusted insider program"" includes which controls?",,"ISM-1625, ISM-1626"
"The ACSC ISM Topic ""Unprivileged access to systems"" includes which controls?",,"ISM-0405, ISM-1566, ISM-1714"
"The ACSC ISM Topic ""Use of Simple Network Management Protocol"" includes which controls?",,"ISM-1311, ISM-1312"
"The ACSC ISM Topic ""Use of fibre-optic cables"" includes which controls?",,ISM-1111
"The ACSC ISM Topic ""User application releases"" includes which controls?",,ISM-1467
"The ACSC ISM Topic ""User application selection"" includes which controls?",,ISM-0938
"The ACSC ISM Topic ""User identification"" includes which controls?",,"ISM-0414, ISM-0415, ISM-1583"
"The ACSC ISM Topic ""User responsibilities"" includes which controls?",,ISM-0661
"The ACSC ISM Topic ""Using ASD-Approved Cryptographic Algorithms"" includes which controls?",,ISM-0471
"The ACSC ISM Topic ""Using ASD-Approved Cryptographic Protocols"" includes which controls?",,ISM-0481
"The ACSC ISM Topic ""Using Diffie-Hellman"" includes which controls?",,"ISM-0472, ISM-1629"
"The ACSC ISM Topic ""Using Elliptic Curve Cryptography"" includes which controls?",,ISM-1446
"The ACSC ISM Topic ""Using Elliptic Curve Diffie-Hellman"" includes which controls?",,ISM-0474
"The ACSC ISM Topic ""Using Internet Protocol version 6"" includes which controls?",,"ISM-0521, ISM-1186, ISM-1428, ISM-1429, ISM-1430"
"The ACSC ISM Topic ""Using Network-based Intrusion Detection and Prevention Systems"" includes which controls?",,"ISM-1028, ISM-1030"
"The ACSC ISM Topic ""Using Rivest-Shamir-Adleman"" includes which controls?",,"ISM-0476, ISM-0477"
"The ACSC ISM Topic ""Using Virtual Local Area Networks"" includes which controls?",,"ISM-1532, ISM-0529, ISM-0530, ISM-0535, ISM-1364"
"The ACSC ISM Topic ""Using content delivery networks"" includes which controls?",,"ISM-1438, ISM-1439"
"The ACSC ISM Topic ""Using diodes"" includes which controls?",,"ISM-0643, ISM-1157"
"The ACSC ISM Topic ""Using firewalls"" includes which controls?",,"ISM-1528, ISM-0639"
"The ACSC ISM Topic ""Using hashing algorithms"" includes which controls?",,ISM-1766
"The ACSC ISM Topic ""Using media for data transfers"" includes which controls?",,"ISM-0347, ISM-0947"
"The ACSC ISM Topic ""Using mobile devices in public spaces"" includes which controls?",,"ISM-0866, ISM-1644"
"The ACSC ISM Topic ""Using peripheral switches"" includes which controls?",,ISM-0591
"The ACSC ISM Topic ""Using symmetric encryption algorithms"" includes which controls?",,"ISM-1769, ISM-0479"
"The ACSC ISM Topic ""Using the Digital Signature Algorithm"" includes which controls?",,"ISM-0473, ISM-1630"
"The ACSC ISM Topic ""Using the Elliptic Curve Digital Signature Algorithm"" includes which controls?",,ISM-0475
"The ACSC ISM Topic ""Using web content filters"" includes which controls?",,"ISM-0963, ISM-0961, ISM-1237"
"The ACSC ISM Topic ""Using web proxies"" includes which controls?",,ISM-0260
"The ACSC ISM Topic ""Validating file integrity"" includes which controls?",,ISM-0677
"The ACSC ISM Topic ""Video conferencing and Internet Protocol telephony infrastructure hardening"" includes which controls?",,ISM-1562
"The ACSC ISM Topic ""Video conferencing unit and Internet Protocol phone authentication"" includes which controls?",,"ISM-0554, ISM-0553, ISM-0555, ISM-0551"
"The ACSC ISM Topic ""Video-aware and voice-aware firewalls and proxies"" includes which controls?",,ISM-0546
"The ACSC ISM Topic ""Volatile media sanitisation"" includes which controls?",,ISM-0351
"The ACSC ISM Topic ""Vulnerability disclosure program"" includes which controls?",,"ISM-1616, ISM-1755, ISM-1756, ISM-1717"
"The ACSC ISM Topic ""Wall outlet box colours"" includes which controls?",,"ISM-1822, ISM-1107"
"The ACSC ISM Topic ""Wall outlet box covers"" includes which controls?",,ISM-1109
"The ACSC ISM Topic ""Web application event logging"" includes which controls?",,"ISM-1536, ISM-1757"
"The ACSC ISM Topic ""Web application frameworks"" includes which controls?",,ISM-1239
"The ACSC ISM Topic ""Web application input handling"" includes which controls?",,ISM-1240
"The ACSC ISM Topic ""Web application interaction with databases"" includes which controls?",,"ISM-1275, ISM-1276, ISM-1278"
"The ACSC ISM Topic ""Web application interactions"" includes which controls?",,ISM-1552
"The ACSC ISM Topic ""Web application output encoding"" includes which controls?",,ISM-1241
"The ACSC ISM Topic ""Web application programming interfaces"" includes which controls?",,"ISM-1817, ISM-1818, ISM-1851"
"The ACSC ISM Topic ""Web browser-based controls"" includes which controls?",,ISM-1424
"The ACSC ISM Topic ""Web proxy event logging"" includes which controls?",,"ISM-0261, ISM-1777"
"The ACSC ISM Topic ""Web usage policy"" includes which controls?",,ISM-0258
"The ACSC ISM Topic ""Webmail services"" includes which controls?",,ISM-0267
"The ACSC ISM Topic ""When to patch security vulnerabilities"" includes which controls?",,"ISM-1690, ISM-1691, ISM-1692, ISM-1693, ISM-1694, ISM-1695, ISM-1696, ISM-1751, ISM-1697"
"The ACSC ISM Topic ""While travelling overseas with mobile devices"" includes which controls?",,"ISM-1299, ISM-1088"
"The ACSC ISM Topic ""Wireless network footprint"" includes which controls?",,ISM-1338
"The ACSC ISM Topic ""Working with suppliers"" includes which controls?",,ISM-0731
